#Wave		#Intensity
750.175598	4270.870117
750.125549	4251.278809
750.075500	4261.746582
750.025452	4247.030762
749.975342	4327.428223
749.925293	4312.705566
749.875244	4146.985352
749.825134	4196.603516
749.775085	4304.907715
749.724976	4125.298340
749.674927	4186.072266
749.624817	4210.503418
749.574707	4243.306641
749.524658	4287.270508
749.474548	4144.119629
749.424438	4188.085449
749.374390	4273.909180
749.324280	4315.046387
749.274170	4177.568848
749.224060	4307.993164
749.174011	4237.515625
749.123901	4217.267578
749.073730	4269.533691
749.023682	4399.852051
748.973572	4242.985840
748.923401	4434.584473
748.873352	4269.404785
748.823181	4249.171387
748.773071	4398.882324
748.723022	4367.491699
748.672852	4322.187500
748.622803	4251.837891
748.572632	4334.630859
748.522522	4358.941895
748.472351	4391.593262
748.422241	4304.584473
748.372131	4348.361816
748.322021	4155.689453
748.271851	4257.880859
748.221741	4343.353027
748.171570	4489.959473
748.121460	4380.784180
748.071289	4352.243652
748.021179	4373.729980
747.971008	4300.747559
747.920837	4311.123535
747.870728	4393.706055
747.820557	4365.187012
747.770386	4292.255371
747.720276	4186.038086
747.670105	4418.457031
747.619934	4273.404785
747.569763	4397.525391
747.519653	4258.073730
747.469482	4482.000488
747.419312	4292.667480
747.369141	4297.478516
747.318970	4232.985840
747.268799	4259.978027
747.218628	4514.194824
747.168457	4377.659668
747.118286	4177.457031
747.068115	4331.847168
747.017944	4320.029297
746.967712	4324.827637
746.917542	4390.527344
746.867371	4392.543945
746.817139	4391.792480
746.767029	4407.642578
746.716797	4285.166504
746.666626	4455.921387
746.616394	4258.811035
746.566223	4307.852051
746.516052	4279.469727
746.465820	4372.714844
746.415649	4330.513184
746.365417	4357.402832
746.315186	4298.642090
746.265015	4389.057617
746.214783	4349.642578
746.164551	4401.361328
746.114319	4494.472656
746.064148	4281.163086
746.013916	4335.625977
745.963745	4287.975586
745.913513	4323.106445
745.863281	4220.306641
745.813049	4396.089355
745.762817	4417.395996
745.712585	4367.014648
745.662354	4338.701660
745.612122	4277.326660
745.561951	4246.283203
745.511658	4410.859863
745.461487	4275.129395
745.411194	4343.250000
745.360962	4279.172363
745.310730	4424.357910
745.260437	4453.879395
745.210205	4389.814941
745.159973	4185.432617
745.109741	4366.300781
745.059509	4228.011719
745.009216	4351.053223
744.958923	4320.058594
744.908691	4407.299805
744.858398	4401.046387
744.808228	4469.003906
744.757935	4435.262207
744.707642	4396.036621
744.657410	4354.077148
744.607117	4268.187012
744.556885	4404.760742
744.506592	4395.769043
744.456299	4400.505859
744.406006	4311.920898
744.355774	4473.091309
