#Wave		#Intensity
1601.472656	1993.956909
1600.430664	2060.900391
1599.388672	1991.210938
1598.347656	1935.886230
1597.304688	1959.436523
1596.262695	1942.363159
1595.220703	1982.624634
1594.177734	2096.908203
1593.134766	1981.917358
1592.091797	1983.951172
1591.048828	2045.659180
1590.005859	1918.805786
1588.961914	1928.008057
1587.918945	1996.849976
1586.875000	1991.723022
1585.830078	1931.745728
1584.786133	1974.321045
1583.742188	1957.280518
1582.697266	1925.944458
1581.652344	1958.965088
1580.607422	1932.405151
1579.562500	1953.501099
1578.516602	1912.660156
1577.470703	2017.103271
1576.425781	1935.787598
1575.379883	1887.829590
1574.333008	1935.096436
1573.287109	1958.548462
1572.240234	1967.716064
1571.193359	2010.185181
1570.146484	1978.905762
1569.099609	2007.089111
1568.052734	2080.437500
1567.004883	2015.880981
1565.957031	2015.520874
1564.910156	1915.353271
1563.861328	1981.537598
1562.813477	1990.685547
1561.764648	1961.828735
1560.716797	1980.475586
1559.667969	1882.777466
1558.619141	1979.767700
1557.569336	2024.508423
1556.520508	2145.168213
1555.470703	2007.177002
1554.420898	2077.981934
1553.371094	2056.265137
1552.321289	1946.818848
1551.271484	2005.742065
1550.220703	2017.235718
1549.169922	1964.734863
1548.119141	2042.579712
1547.068359	2013.784546
1546.016602	2051.324219
1544.965820	2027.274292
1543.914062	2076.637207
1542.862305	1948.422852
1541.810547	1948.074341
1540.757812	2025.824219
1539.706055	1843.264893
1538.653320	2010.904907
1537.600586	2029.467896
1536.547852	1965.251831
1535.494141	1981.451660
1534.441406	1978.733032
1533.387695	2011.470093
1532.333984	1907.127930
1531.280273	1994.210571
1530.226562	2048.188477
1529.171875	2040.736084
1528.118164	2004.947632
1527.063477	1962.088623
1526.008789	1947.573242
1524.953125	1994.430054
1523.898438	1932.716919
1522.842773	1974.840576
1521.787109	1934.383789
1520.731445	1943.471802
1519.675781	1950.198242
1518.620117	1966.353149
1517.563477	1958.929077
1516.506836	2043.426392
1515.450195	1988.861450
1514.393555	1955.520630
1513.335938	2042.328491
1512.279297	1968.951294
1511.221680	1961.534180
1510.164062	2043.585327
1509.106445	2033.803467
1508.048828	2089.923340
1506.990234	2021.309204
1505.931641	1992.714844
1504.873047	2027.641479
1503.814453	1973.186035
1502.755859	2015.157715
1501.696289	2026.551514
1500.636719	2028.538818
1499.577148	1960.020874
1498.517578	1938.522095
1497.458008	2032.146606
1496.397461	2055.270996
1495.337891	2092.478027
1494.277344	2075.666504
1493.216797	2079.989502
1492.155273	2112.477295
1491.094727	2048.735352
1490.033203	2046.021606
1488.971680	2045.654663
1487.910156	2049.978760
1486.848633	2051.956055
1485.787109	2014.073242
1484.724609	2058.252686
1483.662109	2076.634033
1482.599609	2099.695557
1481.537109	2162.579590
1480.473633	2117.682617
1479.411133	2201.620117
1478.347656	2215.275391
1477.284180	2240.632080
1476.220703	2134.889893
1475.156250	2038.547607
1474.091797	2080.302490
1473.028320	2250.721924
1471.963867	2203.533691
1470.898438	2235.881104
1469.833984	2167.666992
1468.768555	2347.299805
1467.704102	2323.503174
1466.638672	2453.963867
1465.572266	2423.146240
1464.506836	2434.392578
1463.441406	2373.223145
1462.375000	2307.404785
1461.308594	2281.305420
1460.242188	2290.233887
1459.174805	2322.500977
1458.108398	2247.403564
1457.041016	2244.666504
1455.973633	2206.936523
1454.906250	2253.189941
1453.838867	2138.513428
1452.770508	2205.747070
1451.702148	2203.019531
