#Time		#Wave		#Intensity
0.000000	3003.436768	15100.857422
0.000000	3002.067627	15164.497070
0.000000	3000.697510	15186.468750
0.000000	2999.327393	15032.135742
0.000000	2997.957275	15170.415039
0.000000	2996.587158	15332.245117
0.000000	2995.216064	15263.342773
0.000000	2993.843994	15346.997070
0.000000	2992.472900	15114.738281
0.000000	2991.100830	15129.417969
0.000000	2989.728760	15314.655273
0.000000	2988.355713	15302.068359
0.000000	2986.982666	15305.808594
0.000000	2985.609619	15238.829102
0.000000	2984.236572	15220.825195
0.000000	2982.862549	15355.075195
0.000000	2981.488525	15190.276367
0.000000	2980.113525	15186.787109
0.000000	2978.739502	15275.667969
0.000000	2977.364502	15134.538086
0.000000	2975.988525	15172.698242
0.000000	2974.612549	15428.034180
0.000000	2973.236572	15476.963867
0.000000	2971.860596	15288.875977
0.000000	2970.483643	15370.370117
0.000000	2969.106689	15440.975586
0.000000	2967.729736	15527.818359
0.000000	2966.351807	15318.197266
0.000000	2964.973877	15300.217773
0.000000	2963.595947	15390.642578
0.000000	2962.217041	15399.746094
0.000000	2960.838135	15358.281250
0.000000	2959.459229	15260.867188
0.000000	2958.079346	15273.600586
0.000000	2956.699463	15187.076172
0.000000	2955.319580	15262.962891
0.000000	2953.938721	15493.932617
0.000000	2952.557861	15400.201172
0.000000	2951.177002	15668.890625
0.000000	2949.796143	15339.036133
0.000000	2948.414307	15623.833008
0.000000	2947.031494	15521.144531
0.000000	2945.649658	15468.936523
0.000000	2944.266846	15418.552734
0.000000	2942.884033	15474.414062
0.000000	2941.500244	15497.848633
0.000000	2940.116455	15422.294922
0.000000	2938.732666	15215.436523
0.000000	2937.348877	15600.458008
0.000000	2935.964111	15496.156250
0.000000	2934.579346	15596.863281
0.000000	2933.193604	15681.344727
0.000000	2931.807861	15600.455078
0.000000	2930.422119	15363.291992
0.000000	2929.036377	15365.138672
0.000000	2927.649658	15578.891602
0.000000	2926.262939	15580.684570
0.000000	2924.875244	15665.045898
0.000000	2923.487549	15605.799805
0.000000	2922.099854	15481.990234
0.000000	2920.712158	15482.005859
0.000000	2919.323486	15790.476562
0.000000	2917.934814	15401.350586
0.000000	2916.545166	15404.965820
0.000000	2915.156494	15758.041016
0.000000	2913.766846	15679.152344
0.000000	2912.376221	15741.809570
0.000000	2910.985596	15523.271484
0.000000	2909.594971	15503.572266
0.000000	2908.204346	15861.581055
0.000000	2906.812744	15653.900391
0.000000	2905.421143	15598.397461
0.000000	2904.029541	15766.519531
0.000000	2902.636963	15737.839844
0.000000	2901.244385	15560.769531
0.000000	2899.850830	15709.117188
0.000000	2898.458252	15750.166016
0.000000	2897.064697	15662.549805
0.000000	2895.670166	15860.784180
0.000000	2894.276611	15778.538086
0.000000	2892.882080	15912.374023
0.000000	2891.486572	15760.533203
0.000000	2890.092041	15781.874023
0.000000	2888.695557	15906.691406
0.000000	2887.300049	15863.768555
0.000000	2885.903564	15717.423828
0.000000	2884.507080	15922.402344
0.000000	2883.110596	15776.110352
0.000000	2881.713135	15759.985352
0.000000	2880.315674	15820.482422
0.000000	2878.918213	16089.372070
0.000000	2877.519775	15763.294922
0.000000	2876.121338	15864.699219
0.000000	2874.722900	15761.338867
0.000000	2873.323486	16029.988281
0.000000	2871.924072	15777.173828
0.000000	2870.524658	15697.027344
0.000000	2869.124268	15995.736328
0.000000	2867.723877	15952.914062
0.000000	2866.323486	15911.888672
0.000000	2864.922119	15972.183594
0.000000	2863.520752	15812.122070
0.000000	2862.119385	15970.114258
0.000000	2860.717041	16035.678711
0.000000	2859.314697	15840.197266
0.000000	2857.912354	15792.146484
0.000000	2856.509033	15839.955078
0.000000	2855.105713	15777.729492
0.000000	2853.702393	15875.187500
0.000000	2852.298096	15756.226562
0.000000	2850.893799	15651.504883
0.000000	2849.489502	15683.330078
0.000000	2848.084229	15739.951172
0.000000	2846.678955	15617.583008
0.000000	2845.273682	15759.223633
0.000000	2843.867432	15819.327148
0.000000	2842.461182	15720.041016
