#Time		#Wave		#Intensity
0.000000	3003.436768	3585.658203
0.000000	3002.067627	3556.565674
0.000000	3000.697510	3637.553711
0.000000	2999.327393	3727.591553
0.000000	2997.957275	3684.944336
0.000000	2996.587158	3709.531494
0.000000	2995.216064	3605.156738
0.000000	2993.843994	3676.960449
0.000000	2992.472900	3705.162109
0.000000	2991.100830	3726.091064
0.000000	2989.728760	3672.614014
0.000000	2988.355713	3680.841309
0.000000	2986.982666	3681.809570
0.000000	2985.609619	3864.105713
0.000000	2984.236572	3712.750244
0.000000	2982.862549	3731.834229
0.000000	2981.488525	3788.961914
0.000000	2980.113525	3811.642578
0.000000	2978.739502	3894.081787
0.000000	2977.364502	3824.377197
0.000000	2975.988525	3874.188477
0.000000	2974.612549	3858.818604
0.000000	2973.236572	3856.121826
0.000000	2971.860596	3904.081787
0.000000	2970.483643	3904.992920
0.000000	2969.106689	3866.120850
0.000000	2967.729736	3856.192383
0.000000	2966.351807	3951.100830
0.000000	2964.973877	3993.561035
0.000000	2963.595947	4016.128662
0.000000	2962.217041	4024.235596
0.000000	2960.838135	4144.297852
0.000000	2959.459229	4040.437988
0.000000	2958.079346	3978.139404
0.000000	2956.699463	4040.383057
0.000000	2955.319580	4108.010254
0.000000	2953.938721	4065.579102
0.000000	2952.557861	4134.971680
0.000000	2951.177002	4139.428711
0.000000	2949.796143	4203.364258
0.000000	2948.414307	4211.406738
0.000000	2947.031494	4183.412598
0.000000	2945.649658	4072.573975
0.000000	2944.266846	4219.302734
0.000000	2942.884033	4110.306641
0.000000	2941.500244	4267.758301
0.000000	2940.116455	4223.585449
0.000000	2938.732666	4233.407227
0.000000	2937.348877	4298.984863
0.000000	2935.964111	4254.833984
0.000000	2934.579346	4284.417969
0.000000	2933.193604	4270.847656
0.000000	2931.807861	4365.108398
0.000000	2930.422119	4355.118652
0.000000	2929.036377	4284.060547
0.000000	2927.649658	4414.168945
0.000000	2926.262939	4335.947754
0.000000	2924.875244	4419.312988
0.000000	2923.487549	4508.023438
0.000000	2922.099854	4453.157715
0.000000	2920.712158	4382.173340
0.000000	2919.323486	4356.055176
0.000000	2917.934814	4405.252441
0.000000	2916.545166	4531.504883
0.000000	2915.156494	4453.398438
0.000000	2913.766846	4402.202637
0.000000	2912.376221	4488.959473
0.000000	2910.985596	4516.577148
0.000000	2909.594971	4461.820312
0.000000	2908.204346	4446.469727
0.000000	2906.812744	4488.394043
0.000000	2905.421143	4428.312988
0.000000	2904.029541	4411.190918
0.000000	2902.636963	4354.731934
0.000000	2901.244385	4407.365234
0.000000	2899.850830	4459.973633
0.000000	2898.458252	4428.561523
0.000000	2897.064697	4386.442871
0.000000	2895.670166	4396.146973
0.000000	2894.276611	4441.564453
0.000000	2892.882080	4395.900391
0.000000	2891.486572	4352.041992
0.000000	2890.092041	4347.466309
0.000000	2888.695557	4307.207520
0.000000	2887.300049	4431.080566
0.000000	2885.903564	4428.272461
0.000000	2884.507080	4323.832520
0.000000	2883.110596	4390.571777
0.000000	2881.713135	4434.110840
0.000000	2880.315674	4395.667480
0.000000	2878.918213	4456.998535
0.000000	2877.519775	4374.042480
0.000000	2876.121338	4340.980469
0.000000	2874.722900	4453.904297
0.000000	2873.323486	4420.838379
0.000000	2871.924072	4364.656250
0.000000	2870.524658	4349.414551
0.000000	2869.124268	4289.717285
0.000000	2867.723877	4425.635742
0.000000	2866.323486	4323.283691
0.000000	2864.922119	4441.358398
0.000000	2863.520752	4379.916992
0.000000	2862.119385	4346.926270
0.000000	2860.717041	4420.512207
0.000000	2859.314697	4314.727051
0.000000	2857.912354	4414.913086
0.000000	2856.509033	4277.231445
0.000000	2855.105713	4302.855957
0.000000	2853.702393	4323.145996
0.000000	2852.298096	4231.692383
0.000000	2850.893799	4280.359375
0.000000	2849.489502	4235.048828
0.000000	2848.084229	4110.004395
0.000000	2846.678955	4176.383301
0.000000	2845.273682	4265.761230
0.000000	2843.867432	4224.036621
0.000000	2842.461182	4187.643066
0.000000	2841.054932	4223.847168
0.000000	2839.647705	4134.374512
0.000000	2838.240479	4103.334473
0.000000	2836.833252	4157.222168
0.000000	2835.425049	4142.108398
0.000000	2834.016846	4197.729492
0.000000	2832.608643	4120.739746
0.000000	2831.199463	4084.435059
0.000000	2829.790283	4062.282959
0.000000	2828.381104	4105.503906
0.000000	2826.970947	3980.919434
0.000000	2825.560791	4110.660156
0.000000	2824.150635	4123.828125
0.000000	2822.739502	4112.280273
0.000000	2821.328369	4003.689453
0.000000	2819.917236	4045.097656
0.000000	2818.505127	4047.685059
0.000000	2817.093018	4050.270996
0.000000	2815.680908	4103.979004
0.000000	2814.267822	4113.599609
0.000000	2812.854736	4063.305664
0.000000	2811.441650	4023.604736
0.000000	2810.027588	4057.894043
0.000000	2808.613525	3974.191406
0.000000	2807.199463	4033.121338
0.000000	2805.784424	4092.023682
0.000000	2804.369385	4084.033447
0.000000	2802.954346	4019.752441
0.000000	2801.538330	4094.444824
0.000000	2800.122314	4089.975586
0.000000	2798.705322	3927.291016
0.000000	2797.289307	3973.831055
0.000000	2795.872314	4041.434814
0.000000	2794.454346	3982.521729
0.000000	2793.036377	3976.325684
0.000000	2791.618408	3942.037598
0.000000	2790.200439	4065.760986
0.000000	2788.781494	4124.487305
0.000000	2787.362549	4063.867432
0.000000	2785.942627	3990.995361
0.000000	2784.523682	4114.590820
0.000000	2783.103760	4018.945068
0.000000	2781.682861	4047.810791
0.000000	2780.261963	4081.920654
0.000000	2778.841064	4056.437988
0.000000	2777.420166	4001.186035
0.000000	2775.998291	4210.424316
0.000000	2774.576416	4107.883789
0.000000	2773.153564	4201.458984
0.000000	2771.730713	4058.713379
0.000000	2770.307861	4089.263428
0.000000	2768.885010	4126.796387
0.000000	2767.461182	4113.590820
0.000000	2766.037354	4049.683105
0.000000	2764.612549	4088.946289
0.000000	2763.187744	4019.830078
0.000000	2761.762939	3997.924072
0.000000	2760.337158	4187.407227
0.000000	2758.911377	4032.735596
0.000000	2757.485596	4040.525146
0.000000	2756.059814	4146.070801
0.000000	2754.633057	4019.440918
0.000000	2753.205322	4074.339355
0.000000	2751.778564	4015.819824
0.000000	2750.350830	4138.712402
0.000000	2748.923096	3970.352783
0.000000	2747.494385	4028.696777
0.000000	2746.065674	3982.441406
0.000000	2744.636963	4033.784912
0.000000	2743.207275	4052.005127
0.000000	2741.777588	4063.250000
0.000000	2740.347900	4030.958496
0.000000	2738.917236	3969.087402
0.000000	2737.486572	4018.632080
0.000000	2736.055908	4045.533203
0.000000	2734.624268	4068.942139
0.000000	2733.192627	4052.338135
0.000000	2731.760010	4120.942383
0.000000	2730.328369	4132.147461
0.000000	2728.895752	3997.356934
0.000000	2727.462158	3992.946777
0.000000	2726.028564	4103.191895
